season,week,game_id,home_team,away_team,home_points,away_points,home_games_played,away_games_played,home_adj_off_epa_pp,away_adj_off_epa_pp,home_adj_def_epa_pp,away_adj_def_epa_pp,home_adj_off_sr,away_adj_off_sr,home_adj_def_sr,away_adj_def_sr,home_adj_off_ypp,away_adj_off_ypp,home_adj_def_ypp,away_adj_def_ypp,home_adj_off_expl_rate_overall_10,away_adj_off_expl_rate_overall_10,home_adj_def_expl_rate_overall_10,away_adj_def_expl_rate_overall_10,home_adj_off_expl_rate_overall_20,away_adj_off_expl_rate_overall_20,home_adj_def_expl_rate_overall_20,away_adj_def_expl_rate_overall_20,home_adj_off_expl_rate_overall_30,away_adj_off_expl_rate_overall_30,home_adj_def_expl_rate_overall_30,away_adj_def_expl_rate_overall_30,home_adj_off_expl_rate_rush,away_adj_off_expl_rate_rush,home_adj_def_expl_rate_rush,away_adj_def_expl_rate_rush,home_adj_off_expl_rate_pass,away_adj_off_expl_rate_pass,home_adj_def_expl_rate_pass,away_adj_def_expl_rate_pass,home_adj_off_power_success_rate,away_adj_off_power_success_rate,home_adj_def_power_success_rate,away_adj_def_power_success_rate,home_adj_off_third_down_conversion_rate,away_adj_off_third_down_conversion_rate,home_adj_def_third_down_conversion_rate,away_adj_def_third_down_conversion_rate,home_adj_off_avg_line_yards,away_adj_off_avg_line_yards,home_adj_def_avg_line_yards,away_adj_def_avg_line_yards,home_adj_off_avg_second_level_yards,away_adj_off_avg_second_level_yards,home_adj_def_avg_second_level_yards,away_adj_def_avg_second_level_yards,home_adj_off_avg_open_field_yards,away_adj_off_avg_open_field_yards,home_adj_def_avg_open_field_yards,away_adj_def_avg_open_field_yards,home_adj_off_successful_drive_rate,away_adj_off_successful_drive_rate,home_adj_def_successful_drive_rate,away_adj_def_successful_drive_rate,home_adj_off_busted_drive_rate,away_adj_off_busted_drive_rate,home_adj_def_busted_drive_rate,away_adj_def_busted_drive_rate,home_adj_off_explosive_drive_rate,away_adj_off_explosive_drive_rate,home_adj_def_explosive_drive_rate,away_adj_def_explosive_drive_rate,home_adj_off_avg_net_punt_yards,away_adj_off_avg_net_punt_yards
2023,3,401531428,Memphis,Navy,28,24,2.0,2.0,0.03224325586333428,0.04081340646856321,-0.30330669322422377,0.48133552906329335,0.49590064920262894,0.4416181013410554,0.22568982931226192,0.6864759053176772,6.426581712931192,4.429406342436888,0.09345395531438205,7.7943352905186085,0.20578715885630489,0.13771281951231443,0.05953983209223272,0.32921067985084035,0.10132768821322091,0.04564000817997257,-0.015798755548538546,0.10767690257678755,0.041149798256121264,0.03233256353045742,-0.014804189367092432,0.033821022946316094,0.03552771769134159,0.008941017778435168,0.002893238727430655,0.0365472668872347,0.06204644105679575,0.006129920894300957,-0.0016951892943407182,0.07477810199802414,0.34148128188583454,0.8467079485525013,-0.06331641028949958,0.6970450711919818,0.2520414476641009,0.37388946640376053,0.08997119499828557,0.6137113682088617,3.0496377813472626,3.1757192599576705,2.9710124168658036,4.01322938655557,1.3473370337000445,0.6947799256936344,0.8483555884935208,1.8786373782571117,1.2405426189738629,0.055539255628173745,-0.031060959283700784,1.5737981985164926,0.35032618301480417,0.131537887561837,0.030245438452024334,0.44300216359822325,0.10131025526278262,8.927666243580268e-05,0.17008512580994262,-0.013542276027985738,0.09062043710241083,0.17036370239631352,-0.005411297645677479,0.2841707686311256,39.05555555555555,38.46666666666667
2023,3,401531396,UTSA,Army,29,37,2.0,2.0,0.08282879375215707,-0.031727352979768225,-0.1423772523065198,-0.007623872798534496,0.37553564240938914,0.24618995277444522,0.37363028921354335,0.3641732725143697,4.425585031417899,3.881595632391738,5.278288803869653,4.6376045586098895,0.20748648314095386,0.1664822377688477,0.20792981518483092,0.13963241733434367,0.07036596898995338,0.06168781833368147,0.0778419860122649,0.08852863196355776,0.012142307397052458,0.039061186173735454,0.05412626444753452,0.034196955769660524,0.03468622105243909,0.011289398642732323,0.014690331074023013,0.07181210703372747,0.02319430501512231,0.0160441563046967,0.02321227458316194,0.012808647319308145,0.10863556760012041,0.00308128188583473,0.17823025637716705,1.0987635897105,0.39997023895178313,0.44806027119351277,0.2781947026132485,0.2659930617589759,3.1341938974508765,2.370796020173036,2.3282053793579824,3.409549156711996,1.159560172358069,0.534423881942242,0.9200950400282442,1.2427288997871204,1.4789439518053469,0.7327248545160986,0.3389169554364031,3.944610774416677,0.11784211745723283,0.09346931156343655,0.17453313219618888,0.28216332139467504,0.2043981193574085,0.19303383035435775,-0.011441802622248943,0.09966467649661409,0.04661849310650149,0.004960312154326768,0.21374296841162269,0.18395637039319795,29.916666666666668,37.666666666666664
2023,3,401520231,Maryland,Virginia,42,14,2.0,2.0,0.38612104376795786,0.10132645094564353,0.008364804168512582,0.32625173231403853,0.6214512784819505,0.29372727988087644,0.3935912644440028,0.5427359526931411,6.6506157217361555,6.4006724826643575,3.8671682587261973,4.9046648770020544,0.27179815749783637,0.2205202979190834,0.10103533364506061,0.18976089195837592,0.08957562175520405,0.09878907857773217,0.041524902585945454,0.04289134431586958,0.030529441458375665,0.07106918334251315,0.023914246080888626,0.012474541951767372,0.045316484977600824,0.018770449055137726,0.016163590615278785,0.03325980791082035,0.03898227362777669,0.03108210566227322,0.02324144212650946,0.017332983007933286,1.1882012818858347,0.4796768374413899,0.9899635897105004,0.7488969230438336,0.553270820644062,0.3507629573205952,0.27108865636045315,0.29647350131941563,3.928672672850724,2.5949695249004305,3.6965918648189113,4.088982939647173,1.5134590676928026,0.7862574903060182,0.8016036573837287,1.4413159266607307,1.6808981543799724,0.6034902866148641,0.8850813841123777,0.7970164519333408,0.45276916714376036,0.24188427204155477,0.11547614190749576,0.2907641260801857,0.0348174884963685,0.0067278731536639085,0.02591229554423284,-0.01369592682163626,0.2689195550382432,0.20515961811152753,0.0829550344742149,0.05444086002121714,43.88888888888889,37.77777777777778
2023,3,401532581,Air Force,Utah State,39,21,2.0,2.0,0.4671968134890763,0.2058851526841563,-0.04027753298208692,-0.034506396323489875,0.6084650991012677,0.33986383915899787,0.2914764536594686,0.3609032688363653,8.096057490774786,4.840949031635238,2.750695718584204,4.4290102090935335,0.21640589696531864,0.1898919034534911,0.09983539488867146,0.19167912066985127,0.12392477199079387,0.054053294291086074,0.0075385012327985786,0.03678536642847608,0.05049997075907381,0.04462983215479995,0.02789113984045164,0.02164966476172152,0.07819662034362318,0.030388595092317134,0.013762036215656626,0.01696062760093765,0.01974970978902489,0.037376219792335054,0.006168630832392126,0.024832084056996308,0.47324128188583436,0.7594635041080569,0.29556358971050034,-0.24661418806727747,0.47831979148746007,0.18930280000858013,0.18815380297854067,0.2827143624672117,3.7059952277527093,3.4788861507803035,2.5849880176223197,2.2307044234042723,1.2156622877052978,1.205734999962706,0.6924505339491248,1.033930485826519,2.2571224302736743,1.7151624857481407,0.3206791555266063,0.5295021346340332,0.38585140163023257,0.2264227828633784,0.12830224129830092,0.18790515146003461,0.036726870647398026,0.010581346356873893,0.07822407317836347,0.060765398059193065,0.32675777821767504,0.1693349262004114,0.05802330424366129,0.06545710702613294,14.583333333333334,41.0
2023,3,401525504,Old Dominion,Wake Forest,24,27,2.0,2.0,0.1684382953375968,0.12344777898747643,0.1531496349137909,0.017095997998824098,0.5364325970947735,0.4584088505970525,0.4375638193036993,0.37863347070838016,5.894103006334691,6.469982380267112,5.145743635128625,4.640261582094226,0.2384361166936649,0.2445458401444361,0.1775367739657288,0.1282126037887695,0.07116246805785087,0.08748999097756059,0.06488152542110301,0.04111877473614266,0.01709048131790178,0.0617945239514928,0.026168547165376324,0.032114513067724115,0.06385122688503193,0.02946815282737142,0.006606066626462298,0.012597984405585298,0.03152468109390825,0.045544590383160576,0.0342201821599684,0.008483493825524546,0.792534615219168,0.6699264670710199,0.6350302563771673,0.8488709971179077,0.5962541143873561,0.6374023444289194,0.5176738847818423,0.22885553466236744,3.6776590058682106,3.9775038993487732,2.297112466416435,3.2985931208661134,1.6605731844056777,1.5395956562541429,0.44151570831520404,0.936178021783075,1.6178635952383744,1.3110328589229026,0.15647602047289075,2.0453872556687025,0.3216941634813843,0.35492207286406185,0.3526884373574876,0.17793144827505705,0.16478641268430863,0.001736970776949072,-0.020532744409277395,0.23870797901230206,0.10107467947259516,0.16834209927417632,0.03615931197999109,0.23380427141495524,28.166666666666668,42.666666666666664
2023,3,401520235,Mississippi State,LSU,14,41,2.0,2.0,0.35029118114820346,0.12185380802557386,-0.08759510081641948,0.3222746382140892,0.5086770525893519,0.3956346950264731,0.23234687272753143,0.42644490315679984,7.558131531753791,7.171891248166454,3.190068617125056,6.243797788433765,0.23835821726079778,0.19838981032684383,0.1467301925194997,0.22855881876473888,0.10003021128093095,0.13184641270308825,0.033160301243961625,0.0629908484755653,0.07898583012500784,0.1001801820508488,-0.0013718538708651952,0.054336920820769345,0.055980751951373725,0.037042935778712954,-0.014777008426293443,0.020930305863792763,0.02561603592760827,0.08091314242314308,0.027458447731277636,0.0693091106792758,1.2552412818858345,0.020574615219168146,0.7437235897105005,1.2745858119327225,0.4300417040296823,0.15410079067403215,0.35506347683409717,0.6448580190239335,4.095044100588828,2.3689015606564507,2.973926280211966,2.374757144377192,1.2702560133642875,0.868697383347314,1.1168132290218564,0.950106660170005,2.9575453470682027,3.098330104482497,-0.1197388738231926,0.64284422613416,0.37594140998116427,0.2536538292679541,0.1805268737143885,0.307708195344255,0.038760587268940966,0.07745321985374731,0.11760017224957103,0.057290739845030206,0.2568406181590266,0.2074609714949863,0.041895222954465385,0.18629563635599347,37.833333333333336,30.0
2023,3,401525838,Ohio,Iowa State,10,7,3.0,2.0,0.041797027102183935,0.16587977217332794,0.060760597657644425,-0.13406797549587435,0.44710001790350873,0.3190190142916891,0.31834428358364564,0.3760709239508531,5.973792830301555,5.623752527751559,6.111319665583251,5.2343482295561214,0.2471117057375064,0.1701334434251266,0.24606577923624845,0.17626115885182855,0.07194867035894308,0.06681181162635276,0.10804035215842692,0.04430953333492384,0.028037907399450186,0.04772040860272362,0.04583996204551286,0.044596638799677,0.004945487046793344,0.02734103903188357,0.02549893983604504,0.013555230722642095,0.030998388262878714,0.01613415524886254,0.033037571156132775,0.02260617573817705,0.17599745472534095,-0.030838718114165442,0.8845201740726402,0.36796358971050036,0.46863739684751565,0.2762322503254918,0.3004869091347865,0.21395015824350266,3.5625500377668216,2.5353317618580222,2.402120852670656,3.0734236220763687,0.9591248122088669,0.8426200585496444,0.66365939715116,1.119826007011129,0.344191477093053,1.0601272620491864,1.0140900085943545,0.7198820108781516,0.25996965036117364,0.28810751884634955,0.2260224300258971,0.18172208005603463,0.30119583700505875,-0.0020407484002208168,0.08520560332174562,0.15706121603550638,0.18196866390062505,0.2424459919647125,0.3133295467528669,0.17672464220394665,33.333333333333336,47.111111111111114
2023,3,401520226,Illinois,Penn State,13,30,2.0,2.0,0.21094396770928925,0.30239689228479955,0.16738842918720065,0.32490364938161725,0.5859852704348949,0.46357228490374053,0.4644105349804234,0.5108209358640289,5.940154594043112,10.262464876797987,6.309721550392369,10.670182960301222,0.24534966041560083,0.3088427670828251,0.26527385709969026,0.2909525695542167,0.07503335346080667,0.1713796211856626,0.08659079254274155,0.13786213255082577,0.011239062652593283,0.09086875377722542,0.02796173245332087,0.11859289469378546,0.028059650219106162,-0.009457682432344194,0.03658426225871986,0.028346086831707355,0.04585554199046077,0.09461952599620956,0.04628302197303152,0.03905140794885922,0.6211079485525013,-0.22955871811416534,1.0121858119327227,0.9270302563771671,0.38976208937533074,0.24248312833636995,0.5081067702726846,0.4640519628578772,3.9908564158891906,3.1319972190801506,3.423841757528547,3.4294929224278636,1.4962652552823839,1.0312056070701774,1.2581517783284513,1.463624063130602,1.7982626474421264,0.026468560151329423,0.8727012690907829,-0.20911747190270247,0.22797763879176347,0.5026947426625519,0.402497418669949,0.3490456845217442,0.06591036271089021,0.025625116261433285,0.04967079586743944,-0.021864931150640844,0.21149398736800207,0.47299075150055564,0.3190955684500433,0.5982164444368014,40.86111111111111,32.833333333333336
2023,3,401520222,Buffalo,Liberty,27,55,2.0,2.0,-0.0026076116214844153,0.05524332635195515,0.18102156595641175,0.03908996307091271,0.4049573048430894,0.49049730239821615,0.3953331006945454,0.3339144754231406,3.6335176148133588,7.53273153202235,5.193857319331458,4.624036786049585,0.1029952629997341,0.2792844612442657,0.19283763961604136,0.2964076783954385,0.026584184293036897,0.11071334738706393,0.05697402665971188,0.06735585404008543,0.018689103518890096,0.06784887490280005,0.020237120051225875,0.018078924924530067,-0.0005429113107632711,0.043580920584051566,0.048691042997603316,0.06666866470530965,0.021538607537921493,0.037206016882551915,0.03285117219102116,0.031067081050788828,0.1130546152191678,1.0198412818858347,0.25289692304383354,0.6634430958833402,0.20548182114682728,0.3254851773041052,0.2753009982669126,0.27433434335803547,3.1426272380297466,3.816618692029957,3.472222148014073,3.4695583824176817,0.893129570694628,1.564636494065264,1.2242190314023451,2.032029688355886,0.16918021419370516,1.4317363556588623,3.458757711917584,1.9652022562618652,0.13386656502892536,0.3204837677579701,0.14080694078182399,0.20774593784866402,-0.0294953515748241,0.09133436921407641,0.1225675392112415,0.23925554878095043,0.035437516779766864,0.2766415373704592,0.0684439316337003,0.26999202671460587,24.416666666666668,37.22222222222222
2023,3,401520249,Wisconsin,Georgia Southern,35,14,2.0,2.0,0.23555124668945526,0.35996842929849615,0.011442397741841581,-0.10746238208281945,0.44607439705441626,0.716725058050558,0.40434982492158444,0.16042461352692194,6.874453521523389,6.2137806666934825,4.457402083306802,3.168105147319805,0.24322561847367297,0.24361747457258884,0.13270617189469316,0.13584990731620322,0.10120615834185526,0.0742641770642409,0.04789635069190065,0.06792271866468254,0.04829680164639881,0.01883022174995189,0.049955105685560657,0.010062590891733125,0.05767154710597042,0.026999719940563865,0.0023958398245096458,0.06211873164599772,0.03556031338359569,0.05485621763166501,0.007545166137566485,0.014753408975879522,0.8529301707747234,1.0152412818858347,0.09759025637716709,0.858230256377167,0.4076209061141476,0.4405859854792269,0.11527286518912014,0.10926855959447382,3.6357647965636257,4.348719466532664,3.0212698911940934,1.9367130840859608,1.6782551780118735,2.3036083586104277,0.939234421736024,0.7906855611413266,3.3920515445745787,1.3198447499409354,0.280778729322014,2.2193575852594756,0.40309361196891325,0.41425319434731905,0.21341533639950733,-0.012635558157145496,0.06717963357074933,0.14236496588549347,0.02678999910428964,0.12735819082542255,0.29044291190751487,0.1147676381616528,0.2913571188203242,-0.060670563457265354,39.53333333333333,30.333333333333332
